VIBR;1750043130;4.02
VIBR;1750043216;0.34
VIBR;1750043489;0.39
VIBR;1750043684;3.54
VIBR;1750044262;3.00
VIBR;1750044334;3.94
VIBR;1750044419;4.69
VIBR;1750044594;2.34
VIBR;1750044770;2.87
VIBR;1750045127;1.37
VIBR;1750045363;0.96
VIBR;1750045454;1.31
VIBR;1750045675;3.83
VIBR;1750045783;0.01
VIBR;1750046092;1.18
VIBR;1750046333;2.47
VIBR;1750046516;2.07
VIBR;1750046626;2.24
VIBR;1750046682;3.45
VIBR;1750046760;4.33
VIBR;1750047179;2.47
VIBR;1750047233;0.60
VIBR;1750047316;0.18
VIBR;1750047335;2.69
VIBR;1750047522;0.44
VIBR;1750047576;3.88
VIBR;1750047597;2.20
VIBR;1750047622;3.92
VIBR;1750047640;3.70
VIBR;1750047654;4.61
VIBR;1750048207;1.79
VIBR;1750048302;1.15
VIBR;1750048377;1.58
VIBR;1750048453;2.62
VIBR;1750048919;1.63
VIBR;1750049459;4.68
VIBR;1750049466;2.70
VIBR;1750049882;1.40
VIBR;1750049966;1.37
VIBR;1750050281;4.40
VIBR;1750050752;3.90
VIBR;1750050940;1.45
VIBR;1750051025;3.09
VIBR;1750051089;4.95
VIBR;1750051264;4.77
VIBR;1750051325;4.49
VIBR;1750051366;1.08
VIBR;1750051519;0.07
VIBR;1750052207;0.82
VIBR;1750052329;2.48
VIBR;1750052446;0.59
VIBR;1750052463;1.14
VIBR;1750052489;4.20
VIBR;1750052601;3.65
VIBR;1750052608;3.64
VIBR;1750052652;4.75
VIBR;1750052723;0.05
VIBR;1750052842;1.08
VIBR;1750053065;4.77
VIBR;1750053108;1.95
VIBR;1750053142;4.33
VIBR;1750053356;4.16
VIBR;1750053570;3.87
VIBR;1750053573;1.51
VIBR;1750053934;3.64
VIBR;1750054088;3.35
VIBR;1750054171;0.38
VIBR;1750054228;3.68
VIBR;1750054523;2.77
VIBR;1750054570;0.66
VIBR;1750054608;3.06
VIBR;1750054610;3.88
VIBR;1750055725;1.50
VIBR;1750055771;0.94
VIBR;1750055814;2.57
VIBR;1750055959;1.61
VIBR;1750056023;2.27
VIBR;1750056057;1.67
VIBR;1750056156;3.44
VIBR;1750056261;0.25
VIBR;1750056292;4.58
VIBR;1750056371;1.82
VIBR;1750056765;3.93
VIBR;1750056850;0.68
VIBR;1750057397;4.27
VIBR;1750057463;2.14
VIBR;1750057484;3.49
VIBR;1750057485;2.72
VIBR;1750057526;4.95
VIBR;1750057727;3.80
VIBR;1750058067;1.88
VIBR;1750058286;0.22
VIBR;1750058381;4.40
VIBR;1750058533;4.03
VIBR;1750058798;0.04
VIBR;1750058821;3.40
VIBR;1750058940;1.72
VIBR;1750059061;4.37
VIBR;1750059252;2.77
VIBR;1750059523;4.78
VIBR;1750059578;1.81
VIBR;1750059623;1.44
VIBR;1750059631;1.88
VIBR;1750059984;4.34
VIBR;1750060000;2.77
VIBR;1750060148;3.70
VIBR;1750060213;3.32
VIBR;1750060383;0.00
VIBR;1750060386;1.77
VIBR;1750060604;0.31
VIBR;1750061266;2.94
