PRES;1750042875;0.30
PRES;1750042973;4.43
PRES;1750042997;1.98
PRES;1750043138;4.89
PRES;1750043158;2.45
PRES;1750043254;4.08
PRES;1750043396;0.37
PRES;1750043446;2.18
PRES;1750043512;3.13
PRES;1750043543;1.21
PRES;1750043614;2.34
PRES;1750043716;4.79
PRES;1750043748;0.30
PRES;1750043978;0.26
PRES;1750044998;1.13
PRES;1750045151;4.65
PRES;1750045414;1.55
PRES;1750045486;2.02
PRES;1750045930;3.77
PRES;1750046280;4.87
PRES;1750046290;3.71
PRES;1750046330;2.35
PRES;1750046512;2.55
PRES;1750046801;0.41
PRES;1750047071;3.13
PRES;1750047442;2.51
PRES;1750047484;4.59
PRES;1750047502;4.14
PRES;1750047599;0.71
PRES;1750047887;3.99
PRES;1750048004;4.29
PRES;1750048141;3.13
PRES;1750048230;1.63
PRES;1750048413;4.04
PRES;1750048588;2.74
PRES;1750048877;1.74
PRES;1750048973;2.62
PRES;1750048988;1.53
PRES;1750049054;0.67
PRES;1750049125;2.56
PRES;1750049552;2.71
PRES;1750049685;2.77
PRES;1750049767;3.38
PRES;1750049840;2.51
PRES;1750049851;0.67
PRES;1750049950;0.87
PRES;1750050017;3.37
PRES;1750050225;1.39
PRES;1750050250;1.13
PRES;1750050279;1.54
PRES;1750050605;4.74
PRES;1750050867;0.04
PRES;1750050891;4.29
PRES;1750051308;1.57
PRES;1750051497;2.60
PRES;1750051630;2.39
PRES;1750052007;3.59
PRES;1750052121;1.77
PRES;1750052226;0.75
PRES;1750052251;1.04
PRES;1750052488;1.33
PRES;1750052543;0.09
PRES;1750052864;4.66
PRES;1750052967;3.89
PRES;1750053020;4.26
PRES;1750053071;0.54
PRES;1750053071;0.49
PRES;1750053729;3.48
PRES;1750054340;3.01
PRES;1750054435;1.37
PRES;1750054567;4.09
PRES;1750054734;3.97
PRES;1750054752;2.08
PRES;1750055351;2.37
PRES;1750055427;3.68
PRES;1750055817;2.11
PRES;1750055856;0.94
PRES;1750055966;0.59
PRES;1750056059;0.20
PRES;1750056106;3.33
PRES;1750056573;1.57
PRES;1750056625;3.27
PRES;1750056660;4.24
PRES;1750056670;0.79
PRES;1750057007;4.31
PRES;1750057275;0.07
PRES;1750057380;2.41
PRES;1750057406;1.16
PRES;1750057409;3.74
PRES;1750057452;3.98
PRES;1750057644;1.47
PRES;1750057656;0.20
PRES;1750057909;0.93
PRES;1750057981;3.47
PRES;1750058134;3.17
PRES;1750058215;1.34
PRES;1750058800;3.37
PRES;1750059132;2.88
PRES;1750059222;3.14
PRES;1750059378;2.98
PRES;1750059593;0.90
PRES;1750059655;3.37
PRES;1750059719;3.46
PRES;1750059788;0.78
PRES;1750059789;3.71
PRES;1750059825;4.11
PRES;1750059864;1.51
PRES;1750059995;1.74
PRES;1750060032;2.44
PRES;1750060072;0.53
PRES;1750060097;3.40
PRES;1750060128;4.88
PRES;1750060974;3.02
PRES;1750060991;1.11
PRES;1750061367;3.86
PRES;1750061378;4.86
PRES;1750061788;0.71
PRES;1750062156;3.21
PRES;1750062203;1.84
PRES;1750062373;0.45
PRES;1750062529;3.53
PRES;1750062891;2.05
PRES;1750063387;0.26
PRES;1750063714;2.60
PRES;1750063806;1.30
PRES;1750063859;3.60
PRES;1750063948;0.83
PRES;1750063998;4.06
PRES;1750064006;2.11
PRES;1750064038;2.20
PRES;1750064638;4.65
PRES;1750064989;4.74
PRES;1750065056;4.33
PRES;1750065299;3.12
PRES;1750065659;2.24
PRES;1750065711;0.78
PRES;1750065762;3.76
PRES;1750065949;0.24
PRES;1750065965;1.34
PRES;1750066141;2.02
PRES;1750066281;1.21
PRES;1750066502;1.34
PRES;1750066694;3.46
PRES;1750066722;2.18
PRES;1750066943;2.23
PRES;1750067004;3.75
PRES;1750067049;4.43
PRES;1750067178;1.00
PRES;1750067251;3.48
PRES;1750067554;0.55
PRES;1750067720;4.32
PRES;1750067911;0.34
PRES;1750068197;3.46
PRES;1750068220;3.07
PRES;1750068646;3.85
PRES;1750068770;0.62
PRES;1750069095;2.66
PRES;1750070096;0.32
PRES;1750070135;2.85
PRES;1750070330;0.26
PRES;1750070332;3.33
PRES;1750070334;0.91
PRES;1750070351;4.98
PRES;1750070359;2.29
PRES;1750070944;1.20
PRES;1750071256;4.60
PRES;1750071739;2.67
PRES;1750072069;3.77
PRES;1750072353;4.71
PRES;1750072436;0.15
PRES;1750072553;1.79
PRES;1750072628;3.37
PRES;1750072817;0.95
PRES;1750072989;3.59
PRES;1750073194;2.11
PRES;1750073196;2.15
PRES;1750073365;0.41
PRES;1750073828;1.65
PRES;1750073863;2.64
PRES;1750073953;0.32
PRES;1750073970;4.82
PRES;1750074668;0.83
PRES;1750074880;3.65
PRES;1750075117;0.56
PRES;1750075385;2.66
PRES;1750075421;0.08
