FLUX;1750042984;3.70
FLUX;1750043181;4.97
FLUX;1750043377;2.31
FLUX;1750043440;1.51
FLUX;1750043487;3.82
FLUX;1750043617;0.76
FLUX;1750043687;1.90
FLUX;1750044164;4.31
FLUX;1750044232;4.98
FLUX;1750044236;2.43
FLUX;1750044256;4.77
FLUX;1750044494;3.79
FLUX;1750044565;3.87
FLUX;1750044603;4.17
FLUX;1750044627;2.01
FLUX;1750044658;3.43
FLUX;1750044693;4.80
FLUX;1750044720;0.80
FLUX;1750044742;1.80
FLUX;1750044810;4.36
FLUX;1750045029;0.32
FLUX;1750045074;3.58
FLUX;1750045089;4.91
FLUX;1750045092;3.77
FLUX;1750045201;0.15
FLUX;1750045389;3.45
FLUX;1750045430;2.25
FLUX;1750045443;0.41
FLUX;1750045527;4.30
FLUX;1750045549;0.91
FLUX;1750045804;1.86
FLUX;1750045899;1.24
FLUX;1750046256;4.41
FLUX;1750046276;2.08
FLUX;1750046315;3.77
FLUX;1750046405;2.02
FLUX;1750047426;0.40
FLUX;1750047626;4.82
FLUX;1750047647;1.10
FLUX;1750047652;1.83
FLUX;1750047653;1.59
FLUX;1750047880;4.12
FLUX;1750048323;1.80
FLUX;1750048583;1.34
FLUX;1750048851;2.25
FLUX;1750049019;4.82
FLUX;1750049207;1.56
FLUX;1750049251;3.64
FLUX;1750049366;3.68
FLUX;1750049488;2.94
FLUX;1750049609;3.66
FLUX;1750050096;0.41
FLUX;1750050523;3.88
FLUX;1750050902;2.13
FLUX;1750051124;0.51
FLUX;1750051326;4.80
FLUX;1750051364;1.87
FLUX;1750051573;0.22
FLUX;1750051869;3.60
FLUX;1750051918;4.75
FLUX;1750051947;2.79
FLUX;1750052183;3.37
FLUX;1750052210;2.95
FLUX;1750052500;4.61
FLUX;1750052591;3.59
FLUX;1750052662;1.17
FLUX;1750052729;2.69
FLUX;1750052943;0.83
FLUX;1750052947;0.95
FLUX;1750053014;3.96
FLUX;1750053207;1.75
FLUX;1750053222;3.61
FLUX;1750053241;3.23
FLUX;1750053832;2.71
FLUX;1750053997;1.80
FLUX;1750054403;0.46
FLUX;1750054575;2.98
FLUX;1750054576;2.29
FLUX;1750054602;0.43
FLUX;1750054646;0.99
FLUX;1750055136;0.03
FLUX;1750055220;0.45
FLUX;1750055883;1.68
FLUX;1750055962;2.18
FLUX;1750056236;0.02
FLUX;1750056915;0.11
FLUX;1750057048;4.55
FLUX;1750057091;4.75
FLUX;1750057146;4.52
FLUX;1750057254;2.89
FLUX;1750057800;0.91
FLUX;1750057990;2.19
FLUX;1750058449;4.66
FLUX;1750058667;1.39
FLUX;1750059141;4.68
FLUX;1750059228;4.89
FLUX;1750059668;4.79
FLUX;1750059669;1.37
FLUX;1750059775;4.77
FLUX;1750059918;3.94
FLUX;1750060003;1.79
FLUX;1750060025;1.36
FLUX;1750060155;2.88
FLUX;1750060172;3.27
FLUX;1750060275;3.95
FLUX;1750060684;2.95
FLUX;1750060829;2.14
FLUX;1750061125;0.21
FLUX;1750061223;3.77
FLUX;1750061326;0.68
FLUX;1750061392;3.87
FLUX;1750061400;3.40
FLUX;1750061418;0.28
FLUX;1750061636;2.79
FLUX;1750062121;1.60
FLUX;1750062138;0.44
FLUX;1750062195;4.43
FLUX;1750062211;2.24
FLUX;1750062218;1.24
FLUX;1750062238;2.60
FLUX;1750062390;3.81
FLUX;1750062450;2.76
FLUX;1750062465;3.43
FLUX;1750062556;1.41
FLUX;1750062924;4.53
FLUX;1750063204;4.94
FLUX;1750063288;1.48
FLUX;1750063461;1.27
FLUX;1750063621;0.16
FLUX;1750063623;1.01
FLUX;1750063839;3.30
FLUX;1750063854;0.37
FLUX;1750064000;3.94
FLUX;1750064166;1.00
FLUX;1750064338;1.92
FLUX;1750064516;0.78
FLUX;1750064634;1.51
FLUX;1750064844;1.14
FLUX;1750065072;0.11
FLUX;1750065357;3.39
FLUX;1750065662;2.27
FLUX;1750065937;1.48
FLUX;1750066362;1.50
FLUX;1750066576;1.42
FLUX;1750066689;4.81
FLUX;1750067083;1.42
FLUX;1750067098;2.65
FLUX;1750067466;0.90
FLUX;1750067651;3.95
FLUX;1750067712;0.52
FLUX;1750067872;1.68
FLUX;1750067896;0.79
FLUX;1750068099;0.62
FLUX;1750068142;4.96
FLUX;1750068313;3.52
FLUX;1750068649;2.99
FLUX;1750068830;3.88
FLUX;1750068841;1.13
FLUX;1750069072;1.90
FLUX;1750069093;4.21
FLUX;1750069111;0.90
FLUX;1750069591;4.14
